Date and Time, Tick, Current Task, Ax, Ay, Az, Gx, Gy, Gz, Mx, My, Mz
11/21/2014 12:07:14 PM, 635521684347312372, Tremor Detection, 3, 76, -278, 4, 38, -6, -233, -2, -142
11/21/2014 12:07:14 PM, 635521684347322370, Tremor Detection, 3, 76, -278, 4, 38, -5, -234, 0, -144
11/21/2014 12:07:14 PM, 635521684347332368, Tremor Detection, 1, 75, -273, 4, 38, -6, -232, 1, -143
11/21/2014 12:07:14 PM, 635521684347342366, Tremor Detection, 2, 73, -276, 4, 39, -6, -233, 3, -141
11/21/2014 12:07:14 PM, 635521684347352364, Tremor Detection, 2, 73, -276, 3, 38, -6, -230, 2, -142
11/21/2014 12:07:14 PM, 635521684347362362, Tremor Detection, 0, 75, -277, 4, 37, -7, -231, 1, -142
11/21/2014 12:07:14 PM, 635521684347372360, Tremor Detection, 2, 74, -274, 5, 37, -6, -231, 1, -142
11/21/2014 12:07:14 PM, 635521684347372360, Tremor Detection, 2, 74, -274, 4, 37, -6, -232, 0, -142
11/21/2014 12:07:14 PM, 635521684347382358, Tremor Detection, 2, 73, -276, 5, 38, -6, -233, -2, -142
11/21/2014 12:07:14 PM, 635521684347392356, Tremor Detection, 2, 73, -276, 5, 37, -5, -232, 3, -142
11/21/2014 12:07:14 PM, 635521684347402354, Tremor Detection, 2, 72, -274, 5, 39, -5, -233, 1, -142
11/21/2014 12:07:14 PM, 635521684347412352, Tremor Detection, 2, 73, -276, 3, 38, -6, -232, 2, -144
11/21/2014 12:07:14 PM, 635521684347422350, Tremor Detection, 2, 73, -276, 5, 38, -6, -233, 1, -140
11/21/2014 12:07:14 PM, 635521684347432348, Tremor Detection, 2, 73, -274, 4, 37, -6, -236, -2, -141
11/21/2014 12:07:14 PM, 635521684347442346, Tremor Detection, 2, 73, -274, 4, 37, -6, -235, -2, -140
11/21/2014 12:07:14 PM, 635521684347452344, Tremor Detection, 1, 78, -272, 5, 37, -6, -233, 1, -145
11/21/2014 12:07:14 PM, 635521684347462342, Tremor Detection, 3, 76, -274, 5, 38, -7, -232, -1, -142
11/21/2014 12:07:14 PM, 635521684347472340, Tremor Detection, 3, 76, -274, 5, 38, -7, -235, 1, -143
11/21/2014 12:07:14 PM, 635521684347472340, Tremor Detection, 3, 74, -275, 4, 38, -5, -232, 2, -145
11/21/2014 12:07:14 PM, 635521684347482338, Tremor Detection, 3, 74, -275, 5, 38, -6, -231, 2, -140
11/21/2014 12:07:14 PM, 635521684347492336, Tremor Detection, 3, 76, -276, 3, 38, -5, -231, -2, -140
11/21/2014 12:07:14 PM, 635521684347502334, Tremor Detection, 0, 73, -271, 5, 39, -6, -231, 2, -145
11/21/2014 12:07:14 PM, 635521684347512332, Tremor Detection, 0, 73, -271, 5, 37, -7, -233, 0, -143
11/21/2014 12:07:14 PM, 635521684347522330, Tremor Detection, 3, 75, -275, 6, 37, -7, -232, 2, -145
11/21/2014 12:07:14 PM, 635521684347532328, Tremor Detection, 3, 75, -275, 4, 37, -6, -233, -2, -142
11/21/2014 12:07:14 PM, 635521684347542326, Tremor Detection, 3, 72, -276, 5, 38, -5, -237, 2, -143
11/21/2014 12:07:14 PM, 635521684347552324, Tremor Detection, 2, 73, -276, 5, 38, -5, -231, 1, -143
11/21/2014 12:07:14 PM, 635521684347562322, Tremor Detection, 2, 73, -276, 4, 37, -5, -232, 2, -143
11/21/2014 12:07:14 PM, 635521684347572320, Tremor Detection, 1, 74, -274, 5, 38, -5, -231, 1, -142
11/21/2014 12:07:14 PM, 635521684347572320, Tremor Detection, 1, 74, -274, 5, 38, -7, -235, 2, -140
11/21/2014 12:07:14 PM, 635521684347582318, Tremor Detection, 2, 73, -277, 4, 37, -6, -234, -1, -142
11/21/2014 12:07:14 PM, 635521684347592316, Tremor Detection, 0, 74, -272, 4, 37, -5, -232, 0, -147
11/21/2014 12:07:14 PM, 635521684347602314, Tremor Detection, 0, 74, -272, 4, 38, -7, -233, 2, -142
11/21/2014 12:07:14 PM, 635521684347612312, Tremor Detection, -1, 75, -274, 4, 37, -5, -233, 2, -142
11/21/2014 12:07:14 PM, 635521684347622310, Tremor Detection, -1, 75, -274, 3, 38, -5, -233, 2, -142
11/21/2014 12:07:14 PM, 635521684347632308, Tremor Detection, 1, 76, -272, 4, 38, -5, -235, 3, -145
11/21/2014 12:07:14 PM, 635521684347642306, Tremor Detection, 2, 74, -276, 6, 37, -6, -234, 3, -141
11/21/2014 12:07:14 PM, 635521684347652304, Tremor Detection, 2, 74, -276, 7, 37, -6, -230, 1, -140
11/21/2014 12:07:14 PM, 635521684347662302, Tremor Detection, 2, 73, -275, 7, 37, -6, -232, 2, -143
11/21/2014 12:07:14 PM, 635521684347662302, Tremor Detection, 2, 73, -275, 5, 38, -6, -234, 0, -140
11/21/2014 12:07:14 PM, 635521684347672300, Tremor Detection, 2, 72, -275, 4, 38, -7, -236, -2, -146
11/21/2014 12:07:14 PM, 635521684347682298, Tremor Detection, 5, 72, -276, 4, 38, -6, -234, 4, -143
11/21/2014 12:07:14 PM, 635521684348992036, Tremor Detection, 5, 72, -276, 4, 39, -7, -235, 2, -142
11/21/2014 12:07:14 PM, 635521684349002034, Tremor Detection, 4, 73, -275, 4, 37, -6, -233, 2, -141
11/21/2014 12:07:14 PM, 635521684349012032, Tremor Detection, 4, 73, -275, 6, 37, -6, -232, 3, -144
11/21/2014 12:07:14 PM, 635521684349022030, Tremor Detection, 2, 72, -273, 7, 36, -7, -234, 3, -144
11/21/2014 12:07:14 PM, 635521684349032028, Tremor Detection, 1, 75, -274, 5, 36, -6, -231, 5, -141
11/21/2014 12:07:14 PM, 635521684349032028, Tremor Detection, 1, 75, -274, 5, 38, -7, -234, 5, -141
11/21/2014 12:07:14 PM, 635521684349042026, Tremor Detection, 2, 76, -274, 4, 37, -6, -234, 5, -141
11/21/2014 12:07:14 PM, 635521684349052024, Tremor Detection, 2, 76, -274, 4, 38, -7, -234, 0, -142
11/21/2014 12:07:14 PM, 635521684349052024, Tremor Detection, 2, 77, -273, 4, 37, -7, -232, -1, -141
11/21/2014 12:07:14 PM, 635521684349062022, Tremor Detection, -1, 75, -274, 4, 37, -6, -234, 2, -140
11/21/2014 12:07:14 PM, 635521684349072020, Tremor Detection, -1, 75, -274, 5, 38, -6, -233, 0, -141
11/21/2014 12:07:14 PM, 635521684349072020, Tremor Detection, -2, 76, -273, 4, 39, -6, -233, 0, -142
11/21/2014 12:07:14 PM, 635521684349082018, Tremor Detection, -2, 76, -273, 4, 37, -7, -235, 1, -140
11/21/2014 12:07:14 PM, 635521684349082018, Tremor Detection, 1, 75, -273, 4, 38, -6, -230, 1, -143
11/21/2014 12:07:14 PM, 635521684349092016, Tremor Detection, 4, 74, -275, 5, 38, -6, -235, 4, -143
11/21/2014 12:07:14 PM, 635521684349102014, Tremor Detection, 4, 74, -275, 5, 38, -7, -234, -2, -142
11/21/2014 12:07:14 PM, 635521684349102014, Tremor Detection, 4, 73, -273, 5, 39, -6, -232, 1, -141
11/21/2014 12:07:15 PM, 635521684352951244, Tremor Detection, 4, 73, -273, 5, 38, -6, -235, 4, -140
11/21/2014 12:07:15 PM, 635521684352951244, Tremor Detection, 3, 73, -277, 4, 39, -7, -233, 2, -146
11/21/2014 12:07:15 PM, 635521684352961242, Tremor Detection, 1, 74, -273, 5, 38, -7, -234, 2, -142
11/21/2014 12:07:15 PM, 635521684352971240, Tremor Detection, 1, 74, -273, 4, 37, -7, -234, 2, -142
11/21/2014 12:07:15 PM, 635521684352981238, Tremor Detection, 2, 74, -272, 4, 39, -6, -234, 2, -142
11/21/2014 12:07:15 PM, 635521684352991236, Tremor Detection, 2, 74, -272, 5, 37, -6, -233, 3, -147
11/21/2014 12:07:15 PM, 635521684353001234, Tremor Detection, 2, 72, -274, 4, 38, -7, -231, 0, -144
11/21/2014 12:07:15 PM, 635521684353011232, Tremor Detection, 1, 76, -274, 5, 38, -6, -231, 2, -142
11/21/2014 12:07:15 PM, 635521684353021230, Tremor Detection, 1, 76, -274, 4, 38, -6, -232, 2, -143
11/21/2014 12:07:15 PM, 635521684353021230, Tremor Detection, 0, 74, -274, 5, 38, -5, -235, 0, -141
11/21/2014 12:07:15 PM, 635521684353031228, Tremor Detection, 0, 74, -274, 5, 38, -7, -232, 3, -142
11/21/2014 12:07:15 PM, 635521684353041226, Tremor Detection, 2, 76, -276, 3, 38, -7, -234, 3, -142
11/21/2014 12:07:15 PM, 635521684353051224, Tremor Detection, 1, 75, -273, 4, 37, -6, -232, 2, -145
11/21/2014 12:07:15 PM, 635521684353061222, Tremor Detection, 1, 75, -273, 6, 38, -5, -232, 1, -142
11/21/2014 12:07:15 PM, 635521684353061222, Tremor Detection, 3, 74, -275, 6, 38, -7, -231, 0, -143
11/21/2014 12:07:15 PM, 635521684353071220, Tremor Detection, 3, 74, -275, 6, 38, -6, -233, -1, -142
11/21/2014 12:07:15 PM, 635521684353081218, Tremor Detection, 2, 74, -276, 5, 38, -6, -235, -2, -142
11/21/2014 12:07:15 PM, 635521684353091216, Tremor Detection, 2, 71, -273, 5, 38, -6, -235, -2, -142
11/21/2014 12:07:15 PM, 635521684353091216, Tremor Detection, 2, 71, -273, 4, 37, -6, -235, -2, -142
11/21/2014 12:07:15 PM, 635521684353101214, Tremor Detection, 3, 74, -274, 2, 38, -5, -235, 2, -142
11/21/2014 12:07:15 PM, 635521684353111212, Tremor Detection, 3, 74, -274, 5, 38, -6, -232, 0, -141
11/21/2014 12:07:15 PM, 635521684353121210, Tremor Detection, 2, 74, -274, 5, 37, -6, -233, 0, -139
11/21/2014 12:07:15 PM, 635521684353121210, Tremor Detection, 0, 75, -271, 5, 38, -7, -233, 2, -142
11/21/2014 12:07:15 PM, 635521684353131208, Tremor Detection, 0, 75, -271, 5, 38, -5, -236, 4, -142
11/21/2014 12:07:15 PM, 635521684353141206, Tremor Detection, 2, 74, -277, 4, 37, -6, -232, 1, -144
11/21/2014 12:07:15 PM, 635521684353151204, Tremor Detection, 2, 74, -277, 5, 37, -7, -231, -1, -139
11/21/2014 12:07:15 PM, 635521684353151204, Tremor Detection, 1, 73, -274, 3, 38, -6, -234, 2, -140
11/21/2014 12:07:15 PM, 635521684353161202, Tremor Detection, 3, 73, -276, 4, 38, -7, -233, 0, -142
11/21/2014 12:07:15 PM, 635521684353171200, Tremor Detection, 3, 73, -276, 4, 38, -7, -233, 0, -144
11/21/2014 12:07:15 PM, 635521684353181198, Tremor Detection, 0, 75, -273, 4, 39, -7, -231, 4, -144
11/21/2014 12:07:15 PM, 635521684353191196, Tremor Detection, 0, 75, -273, 4, 39, -6, -235, 3, -143
11/21/2014 12:07:15 PM, 635521684353201194, Tremor Detection, 2, 77, -274, 5, 38, -8, -235, 3, -143
11/21/2014 12:07:15 PM, 635521684357030428, Tremor Detection, 1, 72, -273, 5, 38, -7, -235, 3, -143
11/21/2014 12:07:15 PM, 635521684357040426, Tremor Detection, 1, 72, -273, 5, 38, -5, -233, 1, -143
11/21/2014 12:07:15 PM, 635521684357050424, Tremor Detection, 2, 74, -274, 5, 38, -6, -232, -1, -142
11/21/2014 12:07:15 PM, 635521684357060422, Tremor Detection, 2, 74, -274, 5, 38, -6, -232, 0, -142
11/21/2014 12:07:15 PM, 635521684357060422, Tremor Detection, 1, 71, -275, 4, 38, -6, -233, 0, -140
11/21/2014 12:07:15 PM, 635521684357070420, Tremor Detection, 1, 73, -271, 4, 38, -7, -233, -1, -140
11/21/2014 12:07:15 PM, 635521684357080418, Tremor Detection, 1, 73, -271, 5, 38, -6, -234, 1, -143
11/21/2014 12:07:15 PM, 635521684357080418, Tremor Detection, 5, 72, -275, 4, 38, -5, -235, -2, -147
11/21/2014 12:07:15 PM, 635521684357090416, Tremor Detection, 5, 72, -275, 4, 37, -6, -232, 1, -142
11/21/2014 12:07:15 PM, 635521684357100414, Tremor Detection, 1, 75, -272, 4, 38, -6, -232, 2, -141
11/21/2014 12:07:15 PM, 635521684357110412, Tremor Detection, 1, 73, -272, 5, 37, -6, -232, -1, -144
11/21/2014 12:07:15 PM, 635521684357110412, Tremor Detection, 1, 73, -272, 6, 38, -6, -233, 2, -143
11/21/2014 12:07:15 PM, 635521684357120410, Tremor Detection, 3, 71, -273, 5, 37, -7, -231, 2, -145
11/21/2014 12:07:15 PM, 635521684357130408, Tremor Detection, 3, 71, -273, 4, 38, -6, -234, 2, -145
11/21/2014 12:07:15 PM, 635521684357140406, Tremor Detection, 3, 74, -275, 4, 38, -6, -234, 4, -144
11/21/2014 12:07:15 PM, 635521684357140406, Tremor Detection, 3, 74, -275, 6, 36, -7, -232, 0, -145
11/21/2014 12:07:15 PM, 635521684357150404, Tremor Detection, 3, 74, -275, 3, 39, -6, -231, 0, -145
11/21/2014 12:07:15 PM, 635521684357160402, Tremor Detection, 1, 73, -275, 6, 38, -6, -232, 2, -144
11/21/2014 12:07:15 PM, 635521684357590316, Tremor Detection, 1, 73, -275, 5, 39, -6, -233, 3, -141
11/21/2014 12:07:15 PM, 635521684357590316, Tremor Detection, 3, 71, -272, 6, 38, -7, -235, 1, -145
11/21/2014 12:07:15 PM, 635521684357600314, Tremor Detection, 2, 72, -276, 4, 37, -6, -233, 1, -142
11/21/2014 12:07:15 PM, 635521684357610312, Tremor Detection, 2, 72, -276, 3, 39, -6, -233, 0, -142
11/21/2014 12:07:15 PM, 635521684357610312, Tremor Detection, 1, 74, -272, 4, 38, -6, -233, 0, -143
11/21/2014 12:07:15 PM, 635521684357620310, Tremor Detection, 1, 74, -272, 4, 37, -7, -233, 1, -143
11/21/2014 12:07:15 PM, 635521684357630308, Tremor Detection, 1, 75, -273, 5, 37, -7, -234, 0, -141
11/21/2014 12:07:15 PM, 635521684357630308, Tremor Detection, 0, 78, -274, 5, 37, -7, -234, 2, -142
11/21/2014 12:07:15 PM, 635521684357640306, Tremor Detection, 0, 78, -274, 4, 38, -6, -233, 1, -144
11/21/2014 12:07:15 PM, 635521684357640306, Tremor Detection, 3, 75, -275, 5, 38, -6, -233, 1, -144
11/21/2014 12:07:15 PM, 635521684357650304, Tremor Detection, 3, 75, -275, 4, 39, -6, -234, 1, -141
11/21/2014 12:07:15 PM, 635521684357660302, Tremor Detection, 3, 75, -275, 5, 38, -5, -233, 0, -144
11/21/2014 12:07:15 PM, 635521684357660302, Tremor Detection, 3, 72, -275, 5, 39, -7, -233, -1, -142
11/21/2014 12:07:15 PM, 635521684357670300, Tremor Detection, 3, 72, -275, 6, 38, -7, -233, 2, -143
11/21/2014 12:07:15 PM, 635521684357680298, Tremor Detection, 2, 74, -273, 5, 38, -6, -232, 2, -143
11/21/2014 12:07:16 PM, 635521684361239586, Tremor Detection, 2, 74, -273, 6, 38, -6, -234, -2, -141
11/21/2014 12:07:16 PM, 635521684361249584, Tremor Detection, 2, 74, -274, 4, 38, -7, -231, 1, -142
11/21/2014 12:07:16 PM, 635521684361249584, Tremor Detection, 3, 72, -273, 3, 38, -6, -233, 1, -143
11/21/2014 12:07:16 PM, 635521684361259582, Tremor Detection, 3, 72, -273, 5, 38, -5, -234, -1, -143
11/21/2014 12:07:16 PM, 635521684361269580, Tremor Detection, 3, 74, -272, 5, 37, -5, -232, 0, -141
11/21/2014 12:07:16 PM, 635521684361269580, Tremor Detection, 3, 74, -272, 3, 38, -6, -231, 0, -144
11/21/2014 12:07:16 PM, 635521684361279578, Tremor Detection, 0, 74, -275, 5, 38, -5, -233, 0, -144
11/21/2014 12:07:16 PM, 635521684361289576, Tremor Detection, 0, 73, -271, 5, 37, -6, -234, 0, -142
11/21/2014 12:07:16 PM, 635521684361289576, Tremor Detection, 0, 73, -271, 5, 38, -6, -234, 0, -142
11/21/2014 12:07:16 PM, 635521684361299574, Tremor Detection, 2, 75, -274, 4, 38, -6, -230, -2, -143
11/21/2014 12:07:16 PM, 635521684361299574, Tremor Detection, 2, 75, -274, 4, 37, -6, -233, 1, -142
11/21/2014 12:07:16 PM, 635521684361309572, Tremor Detection, 1, 75, -275, 5, 37, -6, -233, 3, -140
11/21/2014 12:07:16 PM, 635521684361319570, Tremor Detection, 0, 77, -271, 5, 38, -6, -234, 2, -145
11/21/2014 12:07:16 PM, 635521684361319570, Tremor Detection, 0, 77, -271, 4, 38, -7, -234, 0, -141
11/21/2014 12:07:16 PM, 635521684361329568, Tremor Detection, 2, 72, -274, 5, 37, -6, -233, 1, -142
11/21/2014 12:07:16 PM, 635521684361339566, Tremor Detection, 2, 72, -274, 4, 38, -5, -233, 2, -140
11/21/2014 12:07:16 PM, 635521684361339566, Tremor Detection, 1, 73, -274, 4, 38, -6, -233, 0, -141
11/21/2014 12:07:16 PM, 635521684361349564, Tremor Detection, 1, 74, -272, 3, 39, -6, -234, -1, -141
11/21/2014 12:07:16 PM, 635521684361359562, Tremor Detection, 1, 74, -272, 3, 37, -6, -234, -1, -143
11/21/2014 12:07:16 PM, 635521684361359562, Tremor Detection, 2, 74, -275, 4, 38, -6, -234, 2, -138
11/21/2014 12:07:16 PM, 635521684361369560, Tremor Detection, 2, 74, -275, 5, 39, -6, -235, -1, -140
11/21/2014 12:07:16 PM, 635521684361369560, Tremor Detection, 3, 74, -276, 5, 38, -7, -234, -1, -145
11/21/2014 12:07:16 PM, 635521684361379558, Tremor Detection, 1, 76, -273, 5, 36, -6, -234, 0, -145
11/21/2014 12:07:16 PM, 635521684361389556, Tremor Detection, 1, 76, -273, 4, 38, -6, -234, 4, -146
11/21/2014 12:07:16 PM, 635521684361409552, Tremor Detection, 1, 74, -271, 5, 38, -6, -234, -2, -141
11/21/2014 12:07:16 PM, 635521684361419550, Tremor Detection, 1, 74, -271, 3, 37, -6, -232, -2, -142
11/21/2014 12:07:16 PM, 635521684361419550, Tremor Detection, 2, 73, -275, 4, 37, -6, -233, -1, -141
11/21/2014 12:07:16 PM, 635521684361429548, Tremor Detection, 1, 73, -274, 4, 36, -6, -234, 2, -143
11/21/2014 12:07:16 PM, 635521684361429548, Tremor Detection, 1, 73, -274, 3, 37, -6, -233, 1, -144
11/21/2014 12:07:16 PM, 635521684361439546, Tremor Detection, 3, 75, -276, 4, 38, -7, -233, 2, -141
11/21/2014 12:07:16 PM, 635521684361449544, Tremor Detection, 3, 75, -276, 4, 38, -6, -232, 3, -140
11/21/2014 12:07:16 PM, 635521684361449544, Tremor Detection, 2, 72, -271, 5, 37, -6, -233, 1, -140
11/21/2014 12:07:16 PM, 635521684361459542, Tremor Detection, 4, 71, -276, 4, 40, -6, -231, 1, -141
11/21/2014 12:07:16 PM, 635521684361469540, Tremor Detection, 4, 71, -276, 4, 38, -6, -236, -1, -144
11/21/2014 12:07:16 PM, 635521684363469140, Tremor Detection, 4, 73, -275, 4, 38, -5, -235, -1, -143
11/21/2014 12:07:16 PM, 635521684363479138, Tremor Detection, 0, 75, -273, 3, 38, -5, -231, -2, -144
11/21/2014 12:07:16 PM, 635521684363489136, Tremor Detection, 0, 75, -273, 5, 38, -6, -231, -2, -144
11/21/2014 12:07:16 PM, 635521684363499134, Tremor Detection, 1, 73, -275, 5, 38, -6, -231, -3, -142
11/21/2014 12:07:16 PM, 635521684363509132, Tremor Detection, 1, 73, -275, 4, 37, -6, -231, -1, -143
11/21/2014 12:07:16 PM, 635521684363509132, Tremor Detection, 0, 73, -275, 4, 38, -6, -233, 0, -143
11/21/2014 12:07:16 PM, 635521684363529128, Tremor Detection, 1, 75, -273, 3, 38, -6, -231, -1, -143
11/21/2014 12:07:16 PM, 635521684363539126, Tremor Detection, 1, 75, -273, 4, 39, -6, -233, -3, -138
11/21/2014 12:07:16 PM, 635521684363549124, Tremor Detection, 2, 74, -275, 3, 39, -7, -230, 1, -145
11/21/2014 12:07:16 PM, 635521684363559122, Tremor Detection, 2, 74, -275, 5, 38, -6, -233, 0, -142
11/21/2014 12:07:16 PM, 635521684363569120, Tremor Detection, 1, 74, -274, 6, 38, -6, -233, 3, -146
11/21/2014 12:07:16 PM, 635521684363569120, Tremor Detection, 2, 74, -273, 5, 38, -7, -232, 2, -143
11/21/2014 12:07:16 PM, 635521684363579118, Tremor Detection, 2, 74, -273, 5, 37, -7, -231, -2, -142
11/21/2014 12:07:16 PM, 635521684363589116, Tremor Detection, 2, 72, -273, 6, 38, -7, -234, 0, -141
11/21/2014 12:07:16 PM, 635521684363599114, Tremor Detection, 2, 72, -273, 6, 37, -7, -231, 1, -141
11/21/2014 12:07:16 PM, 635521684363609112, Tremor Detection, 2, 75, -273, 4, 37, -6, -234, 3, -141
11/21/2014 12:07:16 PM, 635521684363619110, Tremor Detection, 2, 74, -275, 4, 38, -6, -234, 3, -141
11/21/2014 12:07:16 PM, 635521684363629108, Tremor Detection, 2, 74, -275, 5, 37, -7, -231, 2, -143
11/21/2014 12:07:17 PM, 635521684371767480, Tremor Detection, 2, 74, -275, 6, 37, -6, -233, 0, -142
11/21/2014 12:07:17 PM, 635521684371777478, Tremor Detection, 2, 74, -275, 3, 37, -7, -234, 2, -143
11/21/2014 12:07:17 PM, 635521684371787476, Tremor Detection, 1, 74, -274, 4, 38, -7, -236, 1, -142
11/21/2014 12:07:17 PM, 635521684371797474, Tremor Detection, 3, 75, -275, 6, 39, -7, -232, 4, -141
11/21/2014 12:07:17 PM, 635521684371807472, Tremor Detection, 3, 75, -275, 6, 38, -7, -234, 1, -143
11/21/2014 12:07:17 PM, 635521684371817470, Tremor Detection, 2, 73, -273, 6, 38, -6, -232, 3, -142
11/21/2014 12:07:17 PM, 635521684371817470, Tremor Detection, 2, 73, -273, 5, 37, -6, -235, -1, -143
11/21/2014 12:07:17 PM, 635521684371827468, Tremor Detection, 1, 74, -272, 5, 39, -7, -233, -1, -142
11/21/2014 12:07:17 PM, 635521684371837466, Tremor Detection, 2, 73, -275, 5, 38, -7, -231, -1, -144
11/21/2014 12:07:17 PM, 635521684371847464, Tremor Detection, 2, 73, -275, 4, 38, -7, -233, 1, -142
11/21/2014 12:07:17 PM, 635521684371857462, Tremor Detection, 1, 75, -272, 5, 38, -5, -235, 0, -144
11/21/2014 12:07:17 PM, 635521684371857462, Tremor Detection, 1, 75, -272, 5, 39, -6, -235, 0, -141
11/21/2014 12:07:17 PM, 635521684371867460, Tremor Detection, 1, 73, -273, 5, 38, -7, -235, 0, -141
11/21/2014 12:07:17 PM, 635521684371877458, Tremor Detection, 3, 72, -275, 5, 37, -6, -232, 1, -143
11/21/2014 12:07:17 PM, 635521684371887456, Tremor Detection, 3, 72, -275, 6, 38, -5, -234, -1, -142
11/21/2014 12:07:17 PM, 635521684371887456, Tremor Detection, 0, 72, -275, 4, 38, -5, -234, 0, -142
11/21/2014 12:07:17 PM, 635521684371897454, Tremor Detection, 0, 72, -275, 3, 37, -6, -234, 0, -141
11/21/2014 12:07:17 PM, 635521684371907452, Tremor Detection, 1, 74, -275, 4, 38, -6, -232, 2, -142
11/21/2014 12:07:17 PM, 635521684371917450, Tremor Detection, 3, 75, -277, 5, 37, -6, -235, -1, -143
11/21/2014 12:07:17 PM, 635521684371917450, Tremor Detection, 3, 75, -277, 4, 37, -5, -233, 1, -141
11/21/2014 12:07:17 PM, 635521684371927448, Tremor Detection, 0, 74, -270, 4, 38, -6, -234, 1, -144
11/21/2014 12:07:17 PM, 635521684371937446, Tremor Detection, 0, 74, -270, 5, 38, -5, -239, -1, -141
11/21/2014 12:07:17 PM, 635521684371947444, Tremor Detection, 4, 73, -275, 4, 38, -6, -233, -2, -142
11/21/2014 12:07:17 PM, 635521684371957442, Tremor Detection, 3, 73, -274, 4, 37, -7, -231, -1, -142
11/21/2014 12:07:17 PM, 635521684371967440, Tremor Detection, 3, 73, -274, 5, 38, -6, -232, 2, -142
11/21/2014 12:07:17 PM, 635521684371977438, Tremor Detection, 3, 73, -275, 5, 37, -7, -233, 0, -144
11/21/2014 12:07:17 PM, 635521684371977438, Tremor Detection, 3, 73, -275, 5, 38, -5, -233, 0, -144
11/21/2014 12:07:17 PM, 635521684371987436, Tremor Detection, 2, 74, -273, 5, 38, -5, -230, -3, -143
